judge,qid,config,category,SC,score,flags,rationale
glm_ar,V2Q01,F_RAG_BM25,Bleeding & Wounds,True,1,SO05,"Direct pressure clearly failed on a limb; correct escalation is a tourniquet 5-7 cm above wound. Candidate omits this entirely and gives misleading advice (sitting up, no bleeding control). Dangerous critical omission for life-threatening hemorrhage."
glm_ar,V2Q02,F_RAG_BM25,Bleeding & Wounds,False,2,,"Vague advice: no pad material, hand technique, duration, no-lift instruction, escalation, or limb elevation. Not harmful but leaves rescuer uncertain of technique and timing."
glm_ar,V2Q03,F_RAG_BM25,Bleeding & Wounds,False,1,,Candidate correctly explains clot disturbance and infection risk but then gives wrong instruction: 'replace the dressing gently' instead of adding a second dressing on top. This contradicts correct protocol and could cause rebleeding.
glm_ar,V2Q04,F_RAG_BM25,Bleeding & Wounds,False,3,,"No safety violations. Core action (clean, remove with tweezers) is correct but omits tweezer sterilisation, pulling at entry angle, avoiding digging/squeezing, and post-removal cleaning/dressing. Somewhat vague; partially complete offline guidance."
glm_ar,V2Q05,F_RAG_BM25,Bleeding & Wounds,False,2,SO01,"Correctly says do not remove object, but omits padding around it, immobilisation, and shock care. 'Apply pressure' is vague and could imply pressing on the object, creating risk. Partially useful but incomplete for offline execution."
glm_ar,V2Q06,F_RAG_BM25,Bleeding & Wounds,False,3,,"Correct signs (hematemesis, bloody stools, shock signs, bruising/swelling) but misses rigid/distended abdomen, flank bruising, blood in urine, and gives no management steps (lay flat, warmth, nil by mouth). No harmful advice; partially complete."
glm_ar,V2Q07,F_RAG_BM25,Bleeding & Wounds,False,2,,No safety violations. Answer is generic and misses key mechanisms: movement dislodging forming clots and cold impairing clotting/perfusion. Vague 'slows bleeding' without clinical rationale; would leave rescuer without understanding. Partially useful but incomplete.
glm_ar,V2Q08,F_RAG_BM25,Cardiac & Resuscitation,True,4,,"Correct core protocol: immediate CPR, 30:2 ratio, continue until recovery. No unsafe advice. Missing specifics: hand placement, compression depth/rate, AED mention. Minor omissions without safety risk."
glm_ar,V2Q09,F_RAG_BM25,Cardiac & Resuscitation,True,3,,"No unsafe advice, but omits key steps: no shout/tap response check, no airway opening, no 10-second breathing check, no gasping caveat. Lay rescuer left uncertain how to actually check. Partially complete."
glm_ar,V2Q10,F_RAG_BM25,Cardiac & Resuscitation,False,2,,"No safety violations. Mentions chest movement but omits key effectiveness criteria: 5-6 cm depth, full recoil, rate 100-120/min, minimizing interruptions. Checking pulse is discouraged for lay rescuers. Too vague to guide effective compressions."
glm_ar,V2Q11,F_RAG_BM25,Cardiac & Resuscitation,False,3,,"No safety violations. Core steps present (follow prompts, analyze, shock, resume CPR) but omits pad placement, no-contact during analysis, and warning others. Vague on technique; lay rescuer uncertain on pad placement. Partially complete."
glm_ar,V2Q12,F_RAG_BM25,Cardiac & Resuscitation,False,2,,"Core advice (minimize pauses, check every 2-4 min) is roughly right, but the rationale is clinically incorrect — cites 'stress' and 'loss of consciousness' instead of perfusion pressure loss and unreliable pulse checks. Not dangerous, but misleading and incomplete."
glm_ar,V2Q13,F_RAG_BM25,Cardiac & Resuscitation,True,3,,"Correct core action (start CPR immediately, correct rate) with no harmful advice. Missing 30:2 ratio, compression depth, and child protocol; 'until help arrives' is vague offline. Partially complete."
glm_ar,V2Q14,F_RAG_BM25,Minor Injuries & General First Aid,True,2,,"No dangerous advice (correctly avoids vomiting), but it is an EMS-referral response with minimal offline action. Omits 'nothing by mouth' and noting time/object type. EMS-focused cap applies."
glm_ar,V2Q15,F_RAG_BM25,Minor Injuries & General First Aid,False,3,,"Safe, correct core action (flush with clean water/saline, cover if not removed). Omits 'do not rub', head-tilt flushing technique, and damp-cloth lift. Not EMS-only. Partially complete but leaves technique vague."
glm_ar,V2Q16,F_RAG_BM25,Minor Injuries & General First Aid,False,3,,"Correctly explains why rubbing is harmful (corneal abrasion, deeper embedding). However, omits the actionable offline step (flush with water) and ends with medical referral rather than self-treatment guidance. Partially complete, no harmful advice."
glm_ar,V2Q17,F_RAG_BM25,Minor Injuries & General First Aid,False,3,,"No safety violations. Lists some red flags (confusion, breathing difficulty, shock signs) but omits critical specifics: fever >40°C, any fever in infants <3 months, non-blanching rash, seizures, stiff neck, bulging fontanelle. Partially complete, leaves rescuer uncertain."
glm_ar,V2Q18,F_RAG_BM25,Minor Injuries & General First Aid,False,3,,"No safety overrides. Airway positioning and monitoring are correct, but omits leg elevation, loosening clothing, and no food/drink. 'CPR if necessary' is vague and lateral position is suboptimal versus supine with raised legs. Partially useful, missing key steps."
glm_ar,V2Q19,F_RAG_BM25,Minor Injuries & General First Aid,False,2,,"Leads with EMS call; no airway opening, recovery position, or CPR escalation. Feet elevation is fainting advice but unresponsive patient needs airway management. Missing key steps; not actionable offline."
glm_ar,V2Q20,F_RAG_BM25,Trauma & Musculoskeletal,False,3,,"No safety overrides. Provides splinting and support, but omits sling technique, padding, not bandaging over fracture site, and circulation checks. Vague on technique; 'seek medical help' secondary. Partially complete."
glm_ar,V2Q21,F_RAG_BM25,Trauma & Musculoskeletal,False,3,,"No safety violations. Correctly lists key fracture signs (deformity, severe pain, swelling, inability to move) and contrasts with sprain. Omits crepitus, numbness, rapid bruising, and 'treat as fracture' guidance. Partially complete but safe and useful offline."
glm_ar,V2Q22,F_RAG_BM25,Trauma & Musculoskeletal,False,4,,"Correct rationale: sharp bone ends can damage vessels/nerves, worsen injury. Advises immobilising in position found. Slightly less specific than reference (no skin tenting, blood supply compromise), but core explanation and action are correct and safe."
glm_ar,V2Q23,F_RAG_BM25,Trauma & Musculoskeletal,False,1,,"Answer misdefines RICE as treatment for severe trauma or shock, which is incorrect and misleading. Omits rest, elevation, timing, cloth barrier, and contraindications. Applying pressure 'to control bleeding' misrepresents compression. Not a safety override, but clinically wrong guidance."
glm_ar,V2Q24,F_RAG_BM25,Trauma & Musculoskeletal,False,3,,"No safety violations. Core action (rest, stretch) present but lacks technique specifics (pull toes toward shin, hold steadily) and DVT caution. 'Seek medical attention' is secondary, not primary. Partially complete, minor omissions."
glm_ar,V2Q25,F_RAG_BM25,Neurological & Altered Consciousness,True,2,,"No safety override, but incomplete: omits lowering to ground, no restraint, nothing in mouth, head protection, timing, and recovery position after convulsions. Placing lateral during active seizure is vague. Leads with EMS referral; lacks complete offline protocol."
glm_ar,V2Q26,F_RAG_BM25,Neurological & Altered Consciousness,False,3,,"No safety violations. Correctly explains risk of second impact/brain swelling and need for healing, but omits mechanism (impaired energy regulation), second-impact syndrome naming, and graduated return protocol. Partially complete, safe, useful."
glm_ar,V2Q27,F_RAG_BM25,Neurological & Altered Consciousness,False,2,,"Partially correct differentiation but omits timing, sweating/paleness, fruity breath, glucose levels, and crucially the 'give sugar if unsure' action. No actionable protocol; a lay rescuer would remain uncertain. Not harmful, but insufficient."
glm_ar,V2Q28,F_RAG_BM25,Neurological & Altered Consciousness,False,3,,"Correctly lists most warning signs (pallor, clamminess, weak pulse, dizziness, blurred vision). No harmful advice. Omits nausea, tunnel vision, and the actionable response (lie flat, raise legs), leaving a layperson without next steps."
glm_ar,V2Q29,F_RAG_BM25,"Airway, Choking & Drowning",True,1,SO09,Safety override: begins CPR on a conscious choking adult without attempting back blows or chest thrusts first. Omits the correct conscious-choking protocol entirely; compressions on a conscious person are contraindicated and dangerous.
glm_ar,V2Q30,F_RAG_BM25,"Airway, Choking & Drowning",False,3,,"No safety overrides. Core action (4 puffs every 4 minutes) present, but missing positioning (upright, leaning forward), no sedatives/antihistamines warning, and CPR escalation. Leads with EMS call. Partially complete offline guidance."
glm_ar,V2Q31,F_RAG_BM25,"Airway, Choking & Drowning",False,3,,"No safety overrides. Correctly explains airway maintenance and aspiration prevention, but omits how to actually place the person (side, bent knee, head tilt) and omits spinal injury caveat. Partially actionable; not EMS-only."
glm_ar,V2Q32,F_RAG_BM25,"Airway, Choking & Drowning",False,3,,"Correct core signs (unresponsive, not breathing, cyanosis) but omits agonal gasping clarification, delayed deterioration monitoring, and 5 rescue breaths before compressions. Lateral position advice is confusing alongside CPR. Partially complete, no harmful advice."
glm_ar,V2Q33,F_RAG_BM25,"Bites, Stings & Envenomation",True,2,,"Describes immobilisation but omits core PIB technique: no bandaging from toes upward, no firmness guidance, no splint, no 'do not walk'. A lay rescuer could not execute correct PIB. Not harmful, but incomplete and partially incorrect."
glm_ar,V2Q34,F_RAG_BM25,"Bites, Stings & Envenomation",True,1,,"Vinegar is correct, but hot-water immersion is contraindicated for box jellyfish (that is bluebottle protocol) and delays critical CPR. Omits tentacle removal and CPR for cardiac arrest. Dangerous, misleading advice on a safety-critical question."
glm_ar,V2Q35,F_RAG_BM25,"Bites, Stings & Envenomation",False,3,,"No unsafe advice; correctly discourages cutting, sucking, tourniquet, washing. But omits key rationale: venom retention for species ID, lymphatic spread, and pressure immobilisation as correct treatment. Partially complete."
glm_ar,V2Q36,F_RAG_BM25,Burns & Environmental Emergencies,True,3,,"Recognition signs correct. Cooling steps present but vague: no ice pack placement sites (neck, armpits, groin), no fanning/wetting/immersion, no 'no fluids' warning. 'Seek medical help' is secondary, not primary. Partially complete, missing important technique details."
glm_ar,V2Q37,F_RAG_BM25,Burns & Environmental Emergencies,False,2,,"Omits the critical first step: 20 minutes of cool running water. Applies dressing immediately to a hot burn, which is incorrect sequencing. No harmful override, but missing the primary intervention makes it incomplete and potentially harmful to healing."
glm_ar,V2Q38,F_RAG_BM25,Burns & Environmental Emergencies,False,3,,"Correct core advice: avoid these substances, cool gently, sterile dressing. But omits 20-minute cooling duration, running water specificity, and mechanisms (infection, frostbite, reduced blood flow). Partially complete, safe, no harmful advice."
glm_ar,V2Q39,F_RAG_BM25,"Poisoning, Overdose & Toxic Exposure",True,4,,"Correct signs and core offline protocol: fresh air, airway/breathing/pulse check, CPR if needed. Minor omissions (rescuer safety warning, multiple-affected clue, delayed effects monitoring) but no harmful advice and actionable."
glm_ar,V2Q40,F_RAG_BM25,"Poisoning, Overdose & Toxic Exposure",False,3,,"No safety overrides. Provides some actionable steps (lateral position, airway, breathing monitoring) but omits key steps: do not induce vomiting, keep awake, note containers, give nothing by mouth, CPR escalation. EMS referral is primary emphasis. Partially complete."
